name,phone_code,state_id
SANTA RITA DE IBITIPOCA,32,13
SANTA RITA DE JACUTINGA,32,13
SANTA RITA DE MINAS,33,13
SANTA RITA DO ITUETO,33,13
SANTA RITA DO SAPUCAI,35,13
SANTA ROSA DA SERRA,34,13
SANTA VITORIA,34,13
SANTANA DA VARGEM,35,13
SANTANA DE CATAGUASES,32,13
SANTANA DE PIRAPAMA,31,13
SANTANA DO DESERTO,32,13
SANTANA DO GARAMBEU,32,13
SANTANA DO JACARE,35,13
SANTANA DO MANHUACU,33,13
SANTANA DO PARAISO,33,13
SANTANA DO RIACHO,31,13
SANTANA DOS MONTES,31,13
SANTO ANTONIO DO AMPARO,35,13
SANTO ANTONIO DO AVENTUREIRO,32,13
SANTO ANTONIO DO GRAMA,31,13
SANTO ANTONIO DO ITAMBE,33,13
SANTO ANTONIO DO JACINTO,33,13
SANTO ANTONIO DO MONTE,37,13
SANTO ANTONIO DO RETIRO,38,13
SANTO ANTONIO DO RIO ABAIXO,31,13
SANTO HIPOLITO,38,13
SANTOS DUMONT,32,13
SAO BENTO ABADE,35,13
SAO BRAS DO SUACUI,31,13
SAO DOMINGOS DAS DORES,33,13
SAO DOMINGOS DO PRATA,31,13
SAO FELIX DE MINAS,33,13
SAO FRANCISCO,38,13
SAO FRANCISCO DE PAULA,37,13
SAO FRANCISCO DE SALES,34,13
SAO FRANCISCO DO GLORIA,32,13
SAO GERALDO,32,13
SAO GERALDO DA PIEDADE,33,13
SAO GERALDO DO BAIXIO,33,13
SAO GONCALO DO ABAETE,38,13
SAO GONCALO DO PARA,37,13
SAO GONCALO DO RIO ABAIXO,31,13
SAO GONCALO DO RIO PRETO,38,13
SAO GONCALO DO SAPUCAI,35,13
SAO GOTARDO,34,13
SAO JOAO BATISTA DO GLORIA,35,13
SAO JOAO DA LAGOA,38,13
SAO JOAO DA MATA,35,13
SAO JOAO DA PONTE,38,13
SAO JOAO DAS MISSOES,38,13
SAO JOAO DEL REI,32,13
SAO JOAO DO MANHUACU,33,13
SAO JOAO DO MANTENINHA,33,13
SAO JOAO DO ORIENTE,33,13
SAO JOAO DO PACUI,38,13
SAO JOAO DO PARAISO,38,13
SAO JOAO EVANGELISTA,33,13
SAO JOAO NEPOMUCENO,32,13
SAO JOAQUIM DE BICAS,31,13
SAO JOSE DA BARRA,35,13
SAO JOSE DA LAPA,31,13
SAO JOSE DA SAFIRA,33,13
SAO JOSE DA VARGINHA,37,13
SAO JOSE DO ALEGRE,35,13
SAO JOSE DO DIVINO,33,13
SAO JOSE DO GOIABAL,31,13
SAO JOSE DO JACURI,33,13
SAO JOSE DO MANTIMENTO,33,13
SAO LOURENCO,35,13
SAO MIGUEL DO ANTA,31,13
SAO PEDRO DA UNIAO,35,13
SAO PEDRO DO SUACUI,33,13
SAO PEDRO DOS FERROS,33,13
SAO ROMAO,38,13
SAO ROQUE DE MINAS,37,13
SAO SEBASTIAO DA BELA VISTA,35,13
SAO SEBASTIAO DA VARGEM ALEGRE,32,13
SAO SEBASTIAO DO ANTA,33,13
SAO SEBASTIAO DO MARANHAO,33,13
SAO SEBASTIAO DO OESTE,37,13
SAO SEBASTIAO DO PARAISO,35,13
SAO SEBASTIAO DO RIO PRETO,31,13
SAO SEBASTIAO DO RIO VERDE,35,13
SAO THOME DAS LETRAS,35,13
SAO TIAGO,32,13
SAO TOMAS DE AQUINO,35,13
SAO VICENTE DE MINAS,35,13
SAPUCAI-MIRIM,35,13
SARDOA,33,13
SARZEDO,31,13
SEM-PEIXE,31,13
SENADOR AMARAL,35,13
SENADOR CORTES,32,13
SENADOR FIRMINO,32,13
SENADOR JOSE BENTO,35,13
SENADOR MODESTINO GONCALVES,38,13
SENHORA DE OLIVEIRA,31,13
SENHORA DO PORTO,33,13
SENHORA DOS REMEDIOS,32,13
SERICITA,31,13
SERITINGA,35,13
SERRA AZUL DE MINAS,38,13
SERRA DA SAUDADE,37,13
SERRA DO SALITRE,34,13
SERRA DOS AIMORES,33,13
SERRANIA,35,13
SERRANOPOLIS DE MINAS,38,13
SERRANOS,35,13
SERRO,38,13
SETE LAGOAS,31,13
SETUBINHA,33,13
SILVEIRANIA,32,13
SILVIANOPOLIS,35,13
SIMAO PEREIRA,32,13
SIMONESIA,33,13
SOBRALIA,33,13
SOLEDADE DE MINAS,35,13
TABULEIRO,32,13
TAIOBEIRAS,38,13
TAPARUBA,33,13
TAPIRA,34,13
TAPIRAI,37,13
TAQUARACU DE MINAS,31,13
TARUMIRIM,33,13
TEIXEIRAS,31,13
TEOFILO OTONI,33,13
TIMOTEO,31,13
TIRADENTES,32,13
TIROS,34,13
TOCANTINS,32,13
TOCOS DO MOJI,35,13
TOLEDO,35,13
TOMBOS,32,13
TRES CORACOES,35,13
TRES MARIAS,38,13
TRES PONTAS,35,13
TUMIRITINGA,33,13
TUPACIGUARA,34,13
TURMALINA,38,13
TURVOLANDIA,35,13
UBA,32,13
UBAI,38,13
UBAPORANGA,33,13
UBERABA,34,13
UBERLANDIA,34,13
UMBURATIBA,33,13
UNAI,38,13
UNIAO DE MINAS,34,13
URUANA DE MINAS,38,13
URUCANIA,31,13
URUCUIA,38,13
VARGEM ALEGRE,33,13
VARGEM BONITA,37,13
VARGEM GRANDE DO RIO PARDO,38,13
VARGINHA,35,13
VARJAO DE MINAS,38,13
VARZEA DA PALMA,38,13
VARZELANDIA,38,13
VAZANTE,34,13
VERDELANDIA,38,13
VEREDINHA,38,13
VERISSIMO,34,13
VERMELHO NOVO,33,13
VESPASIANO,31,13
VICOSA,31,13
VIEIRAS,32,13
VIRGEM DA LAPA,33,13
VIRGINIA,35,13
VIRGINOPOLIS,33,13
VIRGOLANDIA,33,13
VISCONDE DO RIO BRANCO,32,13
VOLTA GRANDE,32,13
WENCESLAU BRAZ,35,13
AGUA CLARA,67,12
ALCINOPOLIS,67,12
AMAMBAI,67,12
ANASTACIO,67,12
ANAURILANDIA,67,12
ANGELICA,67,12
ANTONIO JOAO,67,12
APARECIDA DO TABOADO,67,12
AQUIDAUANA,67,12
ARAL MOREIRA,67,12
BANDEIRANTES,67,12
BATAGUASSU,67,12
BATAYPORA,67,12
BELA VISTA,67,12
BODOQUENA,67,12
BONITO,67,12
BRASILANDIA,67,12
CAARAPO,67,12
CAMAPUA,67,12
CAMPO GRANDE,67,12
CARACOL,67,12
CASSILANDIA,67,12
CHAPADAO DO SUL,67,12
CORGUINHO,67,12
CORONEL SAPUCAIA,67,12
CORUMBA,67,12
COSTA RICA,67,12
COXIM,67,12
DEODAPOLIS,67,12
DOIS IRMAOS DO BURITI,67,12
DOURADINA,67,12
DOURADOS,67,12
ELDORADO,67,12
FATIMA DO SUL,67,12
GLORIA DE DOURADOS,67,12
GUIA LOPES DA LAGUNA,67,12
IGUATEMI,67,12
INOCENCIA,67,12
ITAPORA,67,12
ITAQUIRAI,67,12
IVINHEMA,67,12
JAPORA,67,12
JARAGUARI,67,12
JARDIM,67,12
JATEI,67,12
JUTI,67,12
LADARIO,67,12
LAGUNA CARAPA,67,12
MARACAJU,67,12
MIRANDA,67,12
MUNDO NOVO,67,12
NAVIRAI,67,12
NIOAQUE,67,12
NOVA ALVORADA DO SUL,67,12
NOVA ANDRADINA,67,12
NOVO HORIZONTE DO SUL,67,12
PARANAIBA,67,12
PARANHOS,67,12
PEDRO GOMES,67,12
PONTA PORA,67,12
PORTO MURTINHO,67,12
RIBAS DO RIO PARDO,67,12
RIO BRILHANTE,67,12
RIO NEGRO,67,12
RIO VERDE DE MATO GROSSO,67,12
ROCHEDO,67,12
SANTA RITA DO PARDO,67,12
SAO GABRIEL DO OESTE,67,12
SELVIRIA,67,12
SETE QUEDAS,67,12
SIDROLANDIA,67,12
SONORA,67,12
TACURU,67,12
TAQUARUSSU,67,12
TERENOS,67,12
TRES LAGOAS,67,12
VICENTINA,67,12
ACORIZAL,65,11
AGUA BOA,66,11
ALTA FLORESTA,66,11
ALTO ARAGUAIA,66,11
ALTO BOA VISTA,66,11
ALTO GARCAS,66,11
ALTO PARAGUAI,65,11
ALTO TAQUARI,66,11
APIACAS,66,11
ARAGUAIANA,66,11
ARAGUAINHA,66,11
ARAPUTANGA,65,11
ARENAPOLIS,65,11
ARIPUANA,66,11
BARAO DE MELGACO,65,11
BARRA DO BUGRES,65,11
BARRA DO GARCAS,66,11
BOM JESUS DO ARAGUAIA,66,11
BRASNORTE,66,11
CACERES,65,11
CAMPINAPOLIS,66,11
CAMPO NOVO DO PARECIS,65,11
CAMPO VERDE,66,11
CAMPOS DE JULIO,65,11
CANARANA,66,11
CARLINDA,66,11
CASTANHEIRA,66,11
CHAPADA DOS GUIMARAES,65,11
CLAUDIA,66,11
COCALINHO,66,11
COLIDER,66,11
COLNIZA,66,11
COMODORO,65,11
CONFRESA,66,11
CONQUISTA D'OESTE,65,11
COTRIGUACU,66,11
CUIABA,65,11
CURVELANDIA,65,11
DENISE,65,11
DIAMANTINO,65,11
DOM AQUINO,66,11
FELIZ NATAL,66,11
FIGUEIROPOLIS D'OESTE,65,11
GAUCHA DO NORTE,66,11
GENERAL CARNEIRO,66,11
GLORIA D'OESTE,65,11
GUARANTA DO NORTE,66,11
GUIRATINGA,66,11
INDIAVAI,65,11
ITAUBA,66,11
ITIQUIRA,65,11
JACIARA,66,11
JANGADA,65,11
JAURU,65,11
JUARA,66,11
JUINA,66,11
JURUENA,66,11
JUSCIMEIRA,66,11
LAMBARI D'OESTE,65,11
LUCAS DO RIO VERDE,65,11
LUCIARA,66,11
MARCELANDIA,66,11
MATUPA,66,11
MIRASSOL D'OESTE,65,11
NOBRES,65,11
NORTELANDIA,65,11
NOSSA SENHORA DO LIVRAMENTO,65,11
NOVA BANDEIRANTES,66,11
NOVA BRASILANDIA,66,11
NOVA CANAA DO NORTE,66,11
NOVA GUARITA,66,11
NOVA LACERDA,65,11
NOVA MARILANDIA,65,11
NOVA MARINGA,66,11
NOVA MONTE VERDE,66,11
NOVA MUTUM,65,11
NOVA OLIMPIA,65,11
NOVA SANTA HELENA,66,11
NOVA UBIRATA,66,11
NOVA XAVANTINA,66,11
NOVO HORIZONTE DO NORTE,66,11
NOVO MUNDO,66,11
NOVO SANTO ANTONIO,66,11
NOVO SAO JOAQUIM,66,11
PARANAITA,66,11
PARANATINGA,66,11
PEDRA PRETA,66,11
PEIXOTO DE AZEVEDO,66,11
PLANALTO DA SERRA,66,11
POCONE,65,11
PONTAL DO ARAGUAIA,66,11
PONTE BRANCA,66,11
PONTES E LACERDA,65,11
PORTO ALEGRE DO NORTE,66,11
PORTO DOS GAUCHOS,66,11
PORTO ESPERIDIAO,65,11
PORTO ESTRELA,65,11
POXOREO,66,11
PRIMAVERA DO LESTE,66,11
QUERENCIA,66,11
RESERVA DO CABACAL,65,11
RIBEIRAO CASCALHEIRA,66,11
RIBEIRAOZINHO,66,11
RIO BRANCO,65,11
RONDOLANDIA,66,11
RONDONOPOLIS,66,11
ROSARIO OESTE,65,11
SALTO DO CEU,65,11
SANTA CARMEM,66,11
SANTA CRUZ DO XINGU,66,11
SANTA RITA DO TRIVELATO,65,11
SANTA TEREZINHA,66,11
SANTO AFONSO,65,11
SANTO ANTONIO DO LESTE,66,11
SANTO ANTONIO DO LEVERGER,65,11
SAO FELIX DO ARAGUAIA,66,11
SAO JOSE DO POVO,66,11
SAO JOSE DO RIO CLARO,66,11
SAO JOSE DO XINGU,66,11
SAO JOSE DOS QUATRO MARCOS,65,11
SAO PEDRO DA CIPA,66,11
SAPEZAL,65,11
SERRA NOVA DOURADA,66,11
SINOP,66,11
SORRISO,66,11
TABAPORA,66,11
TANGARA DA SERRA,65,11
TAPURAH,66,11
TERRA NOVA DO NORTE,66,11
TESOURO,66,11
TORIXOREU,66,11
UNIAO DO SUL,66,11
VALE DE SAO DOMINGOS,65,11
VARZEA GRANDE,65,11
VERA,66,11
VILA BELA DA SANTISSIMA TRINDADE,65,11
VILA RICA,66,11
ABAETETUBA,91,14
ABEL FIGUEIREDO,94,14
ACARA,91,14
AFUA,91,14
AGUA AZUL DO NORTE,94,14
ALENQUER,93,14
ALMEIRIM,93,14
ALTAMIRA,93,14
ANAJAS,91,14
ANANINDEUA,91,14
ANAPU,91,14
AUGUSTO CORREA,91,14
AURORA DO PARA,91,14
AVEIRO,93,14
BAGRE,91,14
BAIAO,91,14
BANNACH,94,14
BARCARENA,91,14
BELEM,91,14
BELTERRA,93,14
BENEVIDES,91,14
BOM JESUS DO TOCANTINS,94,14
BONITO,91,14
BRAGANCA,91,14
BRASIL NOVO,93,14
BREJO GRANDE DO ARAGUAIA,94,14
BREU BRANCO,94,14
BREVES,91,14
BUJARU,91,14
CACHOEIRA DO ARARI,91,14
CACHOEIRA DO PIRIA,91,14
CAMETA,91,14
CANAA DOS CARAJAS,94,14
CAPANEMA,91,14
CAPITAO POCO,91,14
CASTANHAL,91,14
CHAVES,91,14
COLARES,91,14
CONCEICAO DO ARAGUAIA,94,14
CONCORDIA DO PARA,91,14
CUMARU DO NORTE,94,14
CURIONOPOLIS,94,14
CURRALINHO,91,14
CURUA,93,14
CURUCA,91,14
DOM ELISEU,94,14
ELDORADO DOS CARAJAS,94,14
FARO,93,14
FLORESTA DO ARAGUAIA,94,14
GARRAFAO DO NORTE,91,14
GOIANESIA DO PARA,94,14
GURUPA,91,14
IGARAPE-ACU,91,14
IGARAPE-MIRI,91,14
INHANGAPI,91,14
IPIXUNA DO PARA,91,14
IRITUIA,91,14
ITAITUBA,93,14
ITUPIRANGA,94,14
JACAREACANGA,93,14
JACUNDA,94,14
JURUTI,93,14
LIMOEIRO DO AJURU,91,14
MAE DO RIO,91,14
MAGALHAES BARATA,91,14
MARABA,94,14
MARACANA,91,14
MARAPANIM,91,14
MARITUBA,91,14
MEDICILANDIA,93,14
MELGACO,91,14
MOCAJUBA,91,14
MOJU,91,14
MONTE ALEGRE,93,14
MUANA,91,14
NOVA ESPERANCA DO PIRIA,91,14
NOVA IPIXUNA,94,14
NOVA TIMBOTEUA,91,14
NOVO PROGRESSO,93,14
NOVO REPARTIMENTO,94,14
OBIDOS,93,14
OEIRAS DO PARA,91,14
ORIXIMINA,93,14
OUREM,91,14
OURILANDIA DO NORTE,94,14
PACAJA,91,14
PALESTINA DO PARA,94,14
PARAGOMINAS,91,14
PARAUAPEBAS,94,14
PAU D'ARCO,94,14
PEIXE-BOI,91,14
PICARRA,94,14
PLACAS,93,14
PONTA DE PEDRAS,91,14
PORTEL,91,14
PORTO DE MOZ,93,14
PRAINHA,93,14
PRIMAVERA,91,14
QUATIPURU,91,14
REDENCAO,94,14
RIO MARIA,94,14
RONDON DO PARA,94,14
RUROPOLIS,93,14
SALINOPOLIS,91,14
SALVATERRA,91,14
SANTA BARBARA DO PARA,91,14
SANTA CRUZ DO ARARI,91,14
SANTA ISABEL DO PARA,91,14
SANTA LUZIA DO PARA,91,14
SANTA MARIA DAS BARREIRAS,94,14
SANTA MARIA DO PARA,91,14
SANTANA DO ARAGUAIA,94,14
SANTAREM,93,14
SANTAREM NOVO,91,14
SANTO ANTONIO DO TAUA,91,14
SAO CAETANO DE ODIVELAS,91,14
SAO DOMINGOS DO ARAGUAIA,94,14
SAO DOMINGOS DO CAPIM,91,14
SAO FELIX DO XINGU,94,14
SAO FRANCISCO DO PARA,91,14
SAO GERALDO DO ARAGUAIA,94,14
SAO JOAO DA PONTA,91,14
SAO JOAO DE PIRABAS,91,14
SAO JOAO DO ARAGUAIA,94,14
SAO MIGUEL DO GUAMA,91,14
SAO SEBASTIAO DA BOA VISTA,91,14
SAPUCAIA,94,14
SENADOR JOSE PORFIRIO,91,14
SOURE,91,14
TAILANDIA,91,14
TERRA ALTA,91,14
TERRA SANTA,93,14
TOME-ACU,91,14
TRACUATEUA,91,14
TRAIRAO,93,14
TUCUMA,94,14
TUCURUI,94,14
ULIANOPOLIS,91,14
URUARA,93,14
VIGIA,91,14
VISEU,91,14
VITORIA DO XINGU,93,14
XINGUARA,94,14
AGUA BRANCA,83,15
AGUIAR,83,15
ALAGOA GRANDE,83,15
ALAGOA NOVA,83,15
ALAGOINHA,83,15
ALCANTIL,83,15
ALGODAO DE JANDAIRA,83,15
ALHANDRA,83,15
AMPARO,83,15
APARECIDA,83,15
ARACAGI,83,15
ARARA,83,15
ARARUNA,83,15
AREIA,83,15
AREIA DE BARAUNAS,83,15
AREIAL,83,15
AROEIRAS,83,15
ASSUNCAO,83,15
BAIA DA TRAICAO,83,15
BANANEIRAS,83,15
BARAUNA,83,15
BARRA DE SANTA ROSA,83,15
BARRA DE SANTANA,83,15
BARRA DE SAO MIGUEL,83,15
BAYEUX,83,15
BELEM,83,15
BELEM DO BREJO DO CRUZ,83,15
BERNARDINO BATISTA,83,15
BOA VENTURA,83,15
BOM JESUS,83,15
BOM SUCESSO,83,15
BONITO DE SANTA FE,83,15
BOQUEIRAO,83,15
BORBOREMA,83,15
BREJO DO CRUZ,83,15
BREJO DOS SANTOS,83,15
CAAPORA,83,15
CABACEIRAS,83,15
CABEDELO,83,15
CACHOEIRA DOS INDIOS,83,15
CACIMBA DE AREIA,83,15
CACIMBA DE DENTRO,83,15
CACIMBAS,83,15
CAICARA,83,15
CAJAZEIRAS,83,15
CAJAZEIRINHAS,83,15
CALDAS BRANDAO,83,15
CAMALAU,83,15
CAMPINA GRANDE,83,15
CAMPO DE SANTANA,83,15
CAPIM,83,15
CARAUBAS,83,15
CARRAPATEIRA,83,15
CASSERENGUE,83,15
CATINGUEIRA,83,15
CATOLE DO ROCHA,83,15
CATURITE,83,15
CONCEICAO,83,15
CONDADO,83,15
CONDE,83,15
CONGO,83,15
COREMAS,83,15
COXIXOLA,83,15
CRUZ DO ESPIRITO SANTO,83,15
CUBATI,83,15
CUITE,83,15
CUITE DE MAMANGUAPE,83,15
CUITEGI,83,15
CURRAL DE CIMA,83,15
CURRAL VELHO,83,15
DAMIAO,83,15
DESTERRO,83,15
DIAMANTE,83,15
DONA INES,83,15
DUAS ESTRADAS,83,15
EMAS,83,15
ESPERANCA,83,15
FAGUNDES,83,15
FREI MARTINHO,83,15
GADO BRAVO,83,15
GUARABIRA,83,15
GURINHEM,83,15
GURJAO,83,15
IBIARA,83,15
IGARACY,83,15
IMACULADA,83,15
INGA,83,15
ITABAIANA,83,15
ITAPORANGA,83,15
ITAPOROROCA,83,15
ITATUBA,83,15
JACARAU,83,15
JERICO,83,15
JOAO PESSOA,83,15
JUAREZ TAVORA,83,15
JUAZEIRINHO,83,15
JUNCO DO SERIDO,83,15
JURIPIRANGA,83,15
JURU,83,15
LAGOA,83,15
LAGOA DE DENTRO,83,15
LAGOA SECA,83,15
LASTRO,83,15
LIVRAMENTO,83,15
LOGRADOURO,83,15
LUCENA,83,15
MAE D'AGUA,83,15
MALTA,83,15
MAMANGUAPE,83,15
MANAIRA,83,15
MARCACAO,83,15
MARI,83,15
MARIZOPOLIS,83,15
MASSARANDUBA,83,15
MATARACA,83,15
MATINHAS,83,15
MATO GROSSO,83,15
MATUREIA,83,15
MOGEIRO,83,15
MONTADAS,83,15
MONTE HOREBE,83,15
MONTEIRO,83,15
MULUNGU,83,15
NATUBA,83,15
NAZAREZINHO,83,15
NOVA FLORESTA,83,15
NOVA OLINDA,83,15
NOVA PALMEIRA,83,15
OLHO D'AGUA,83,15
OLIVEDOS,83,15
OURO VELHO,83,15
PARARI,83,15
PASSAGEM,83,15
PATOS,83,15
PAULISTA,83,15
PEDRA BRANCA,83,15
PEDRA LAVRADA,83,15
PEDRAS DE FOGO,83,15
PEDRO REGIS,83,15
PIANCO,83,15
PICUI,83,15
PILAR,83,15
PILOES,83,15
PILOEZINHOS,83,15
PIRPIRITUBA,83,15
PITIMBU,83,15
POCINHOS,83,15
POCO DANTAS,83,15
POCO DE JOSE DE MOURA,83,15
POMBAL,83,15
PRATA,83,15
PRINCESA ISABEL,83,15
PUXINANA,83,15
QUEIMADAS,83,15
QUIXABA,83,15
REMIGIO,83,15
RIACHAO,83,15
RIACHAO DO BACAMARTE,83,15
RIACHAO DO POCO,83,15
RIACHO DE SANTO ANTONIO,83,15
RIACHO DOS CAVALOS,83,15
RIO TINTO,83,15
SALGADINHO,83,15
SALGADO DE SAO FELIX,83,15
SANTA CECILIA,83,15
SANTA CRUZ,83,15
SANTA HELENA,83,15
SANTA INES,83,15
SANTA LUZIA,83,15
SANTA RITA,83,15
SANTA TERESINHA,83,15
SANTANA DE MANGUEIRA,83,15
SANTANA DOS GARROTES,83,15
SANTAREM,83,15
SANTO ANDRE,83,15
SAO BENTINHO,83,15
SAO BENTO,83,15
SAO DOMINGOS DE POMBAL,83,15
SAO DOMINGOS DO CARIRI,83,15
SAO FRANCISCO,83,15
SAO JOAO DO CARIRI,83,15
SAO JOAO DO RIO DO PEIXE,83,15
SAO JOAO DO TIGRE,83,15
SAO JOSE DA LAGOA TAPADA,83,15
SAO JOSE DE CAIANA,83,15
SAO JOSE DE ESPINHARAS,83,15
SAO JOSE DE PIRANHAS,83,15
SAO JOSE DE PRINCESA,83,15
SAO JOSE DO BONFIM,83,15
SAO JOSE DO BREJO DO CRUZ,83,15
SAO JOSE DO SABUGI,83,15
SAO JOSE DOS CORDEIROS,83,15
SAO JOSE DOS RAMOS,83,15
SAO MAMEDE,83,15
SAO MIGUEL DE TAIPU,83,15
SAO SEBASTIAO DE LAGOA DE ROCA,83,15
SAO SEBASTIAO DO UMBUZEIRO,83,15
SAPE,83,15
SERIDO,83,15
SERRA BRANCA,83,15
SERRA DA RAIZ,83,15
SERRA GRANDE,83,15
SERRA REDONDA,83,15
SERRARIA,83,15
SERTAOZINHO,83,15
SOBRADO,83,15
SOLANEA,83,15
SOLEDADE,83,15
SOSSEGO,83,15
SOUSA,83,15
SUME,83,15
TAPEROA,83,15
TAVARES,83,15
TEIXEIRA,83,15
TENORIO,83,15
TRIUNFO,83,15
UIRAUNA,83,15
UMBUZEIRO,83,15
VARZEA,83,15
VIEIROPOLIS,83,15
VISTA SERRANA,83,15
ZABELE,83,15
ABREU E LIMA,81,17
AFOGADOS DA INGAZEIRA,87,17
AFRANIO,87,17
AGRESTINA,81,17
AGUA PRETA,81,17
AGUAS BELAS,87,17
ALAGOINHA,87,17
ALIANCA,81,17
ALTINHO,81,17
AMARAJI,81,17
ANGELIM,87,17
ARACOIABA,81,17
ARARIPINA,87,17
ARCOVERDE,87,17
BARRA DE GUABIRABA,81,17
BARREIROS,81,17
BELEM DE MARIA,81,17
BELEM DE SAO FRANCISCO,87,17
BELO JARDIM,81,17
BETANIA,87,17
BEZERROS,81,17
BODOCO,87,17
BOM CONSELHO,87,17
BOM JARDIM,81,17
BONITO,81,17
BREJAO,87,17
BREJINHO,87,17
BREJO DA MADRE DE DEUS,81,17
BUENOS AIRES,81,17
BUIQUE,87,17
CABO DE SANTO AGOSTINHO,81,17
CABROBO,87,17
CACHOEIRINHA,81,17
CAETES,87,17
CALCADO,87,17
CALUMBI,87,17
CAMARAGIBE,81,17
CAMOCIM DE SAO FELIX,81,17
CAMUTANGA,81,17
CANHOTINHO,87,17
CAPOEIRAS,87,17
CARNAIBA,87,17
CARNAUBEIRA DA PENHA,87,17
CARPINA,81,17
CARUARU,81,17
CASINHAS,81,17
CATENDE,81,17
CEDRO,87,17
CHA GRANDE,81,17
CONDADO,81,17
CORRENTES,87,17
CORTES,81,17
CUMARU,81,17
CUPIRA,81,17
CUSTODIA,87,17
DORMENTES,87,17
ESCADA,81,17
EXU,87,17
FEIRA NOVA,81,17
FERNANDO DE NORONHA,81,17
FERREIROS,81,17
FLORES,87,17
FLORESTA,87,17
FREI MIGUELINHO,81,17
GAMELEIRA,81,17
GARANHUNS,87,17
GLORIA DO GOITA,81,17
GOIANA,81,17
GRANITO,87,17
GRAVATA,81,17
IATI,87,17
IBIMIRIM,87,17
IBIRAJUBA,87,17
IGARASSU,81,17
IGUARACI,87,17
ILHA DE ITAMARACA,81,17
INAJA,87,17
INGAZEIRA,87,17
IPOJUCA,81,17
IPUBI,87,17
ITACURUBA,87,17
ITAIBA,87,17
ITAMBE,81,17
ITAPETIM,87,17
ITAPISSUMA,81,17
ITAQUITINGA,81,17
JABOATAO DOS GUARARAPES,81,17
JAQUEIRA,81,17
JATAUBA,81,17
JATOBA,87,17
JOAO ALFREDO,81,17
JOAQUIM NABUCO,81,17
JUCATI,87,17
JUPI,87,17
JUREMA,87,17
LAGOA DO CARRO,81,17
LAGOA DO ITAENGA,81,17
LAGOA DO OURO,87,17
LAGOA DOS GATOS,81,17
LAGOA GRANDE,87,17
LAJEDO,87,17
LIMOEIRO,81,17
MACAPARANA,81,17
MACHADOS,81,17
MANARI,87,17
MARAIAL,81,17
MIRANDIBA,87,17
MOREILANDIA,87,17
MORENO,81,17
NAZARE DA MATA,81,17
OLINDA,81,17
OROBO,81,17
OROCO,87,17
OURICURI,87,17
PALMARES,81,17
PALMEIRINA,87,17
PANELAS,81,17
PARANATAMA,87,17
PARNAMIRIM,87,17
PASSIRA,81,17
PAUDALHO,81,17
PAULISTA,81,17
PEDRA,87,17
PESQUEIRA,87,17
PETROLANDIA,87,17
PETROLINA,87,17
POCAO,87,17
POMBOS,81,17
PRIMAVERA,81,17
QUIPAPA,81,17
QUIXABA,87,17
RECIFE,81,17
RIACHO DAS ALMAS,81,17
RIBEIRAO,81,17
RIO FORMOSO,81,17
SAIRE,81,17
SALGADINHO,81,17
SALGUEIRO,87,17
SALOA,87,17
SANHARO,87,17
SANTA CRUZ,87,17
SANTA CRUZ DA BAIXA VERDE,87,17
SANTA CRUZ DO CAPIBARIBE,81,17
SANTA FILOMENA,87,17
SANTA MARIA DA BOA VISTA,87,17
SANTA MARIA DO CAMBUCA,81,17
SANTA TEREZINHA,87,17
SAO BENEDITO DO SUL,81,17
SAO BENTO DO UNA,81,17
SAO CAITANO,81,17
SAO JOAO,87,17
SAO JOAQUIM DO MONTE,81,17
SAO JOSE DA COROA GRANDE,81,17
SAO JOSE DO BELMONTE,87,17
SAO JOSE DO EGITO,87,17
SAO LOURENCO DA MATA,81,17
SAO VICENTE FERRER,81,17
SERRA TALHADA,87,17
SERRITA,87,17
SERTANIA,87,17
SIRINHAEM,81,17
SOLIDAO,87,17
SURUBIM,81,17
TABIRA,87,17
TACAIMBO,81,17
TACARATU,87,17
TAMANDARE,81,17
TAQUARITINGA DO NORTE,81,17
TEREZINHA,87,17
TERRA NOVA,87,17
TIMBAUBA,81,17
TORITAMA,81,17
TRACUNHAEM,81,17
TRINDADE,87,17
TRIUNFO,87,17
TUPANATINGA,87,17
TUPARETAMA,87,17
VENTUROSA,87,17
VERDEJANTE,87,17
VERTENTE DO LERIO,81,17
VERTENTES,81,17
VICENCIA,81,17
VITORIA DE SANTO ANTAO,81,17
XEXEU,81,17
ACAUA,89,18
AGRICOLANDIA,86,18
AGUA BRANCA,86,18
ALAGOINHA DO PIAUI,89,18
ALEGRETE DO PIAUI,89,18
ALTO LONGA,86,18
ALTOS,86,18
ALVORADA DO GURGUEIA,89,18
AMARANTE,86,18
ANGICAL DO PIAUI,86,18
ANISIO DE ABREU,89,18
ANTONIO ALMEIDA,89,18
AROAZES,89,18
ARRAIAL,89,18
ASSUNCAO DO PIAUI,86,18
AVELINO LOPES,89,18
BAIXA GRANDE DO RIBEIRO,89,18
BARRA D'ALCANTARA,89,18
BARRAS,86,18
BARREIRAS DO PIAUI,89,18
BARRO DURO,86,18
BATALHA,86,18
BELA VISTA DO PIAUI,89,18
BELEM DO PIAUI,89,18
BENEDITINOS,86,18
BERTOLINIA,89,18
BETANIA DO PIAUI,89,18
BOA HORA,86,18
BOCAINA,89,18
BOM JESUS,89,18
BOM PRINCIPIO DO PIAUI,86,18
BONFIM DO PIAUI,89,18
BOQUEIRAO DO PIAUI,86,18
BRASILEIRA,86,18
